label                     Axis1      Axis2      Axis3      Axis4 
NM_004870.4       -0.22975   -0.01236   -0.22418   -0.00013
NM_000099.4       -0.62142    0.02074    0.16238    0.11195
NM_014481.4       -0.24492    0.10968   -0.01008    0.10449
NM_015629.4       -0.57227    0.00443    0.06241    0.04685
NM_001961.4       -0.63975    0.02584    0.04707    0.10512
NM_014046.4       -0.00208    0.12054    0.03074   -0.02604
NM_006701.5       -0.55984   -0.22789    0.30811    0.27717
NM_006833.5       -0.31427    0.01885    0.03364   -0.03114
NM_006601.7        0.65776   -0.04292    0.03269   -0.02675
NM_001662.4       -0.39454    0.07066    0.03201   -0.22775
NM_015607.4        0.10283   -0.09760    0.12771   -0.03319
NM_032847.3        0.18421   -0.10737   -0.11999   -0.10255
NM_024699.3        0.48070    0.01950   -0.01667   -0.04104
NM_021074.5        0.42818   -0.03085   -0.04686   -0.01923
NM_002957.6       -0.70051   -0.03380   -0.04857    0.03288
NM_138785.5        0.36106   -0.12035   -0.03184   -0.13555
NM_001880.4        0.48251    0.04856    0.03803    0.03722
NM_020456.4        0.34167   -0.20632   -0.00338   -0.07983
NM_152609.3        0.37877   -0.06893   -0.02991   -0.01142
NM_022461.5        0.52845   -0.06451   -0.06578    0.03611
NM_007209.4       -0.51889    0.13275    0.03548   -0.03354
NM_015633.3        0.38159   -0.22209    0.10182    0.00398
NM_018283.4        0.16916   -0.00666    0.13856    0.01155
NM_001916.5       -0.40427   -0.01308    0.08785   -0.10980
NM_014506.3       -0.23194   -0.20391    0.08194   -0.02910
NM_001904.4        0.33052    0.25302    0.16090    0.06621
NM_001212.4       -0.17353    0.01744    0.08594   -0.09556
NM_016050.5       -0.14062    0.15714   -0.00611    0.04158
NM_001002030.2     0.59205   -0.12921   -0.02413    0.06296
NM_003170.5       -0.17366    0.15305   -0.07236   -0.05546
NM_015051.3        0.50146   -0.08733   -0.01573   -0.04629
NM_020644.3        0.02568   -0.00333    0.09835   -0.02573
NM_053050.5       -0.41331   -0.09758    0.03481   -0.03445
NM_001294.4       -0.58138   -0.02664   -0.02572    0.08153
NM_007214.5        0.43948    0.01988    0.05005    0.02550
NM_017807.4       -0.00784    0.17166    0.06367   -0.12871
NM_006368.5       -0.02738    0.03873   -0.14968    0.07868
NM_001005404.4     0.11503    0.03005   -0.05022   -0.11232
NM_014846.4        0.26704    0.00894   -0.00514    0.03027
NM_080652.4       -0.16540   -0.04550   -0.03201    0.01654
NM_007285.7       -0.03980   -0.24083   -0.08300   -0.02982
NM_015421.4       -0.14909    0.16668   -0.00023    0.00068
NM_006979.3        0.04644    0.12072   -0.05484    0.09144
NM_002799.4        0.05507    0.04236   -0.15229    0.08183
NM_022902.5        0.42671    0.04737   -0.01661   -0.00678
NM_152437.3        0.16018   -0.22864   -0.24098    0.10646
NM_015670.6       -0.16999    0.15087   -0.02112    0.00435
NM_001543.5       -0.57833    0.03698    0.14460    0.08172
NM_178026.3       -0.40174   -0.02127    0.02524   -0.07721
NM_001696.4        0.13392    0.05392   -0.13067    0.07012
NM_138778.5       -0.23835   -0.02297   -0.12179    0.02734
NM_001040616.3     0.36515   -0.02572   -0.06359    0.05576
NM_006082.3       -0.20705    0.26705    0.16008    0.29162
NM_024757.5       -0.31393   -0.03719   -0.10047    0.01333
NM_012094.5       -0.10646    0.06473    0.00208    0.01428
NM_002096.3       -0.54300   -0.07461   -0.07829   -0.00009
NM_023012.6        0.61361   -0.13167   -0.00761   -0.02342
NM_181836.6        0.15972    0.06608    0.12880   -0.00728
NM_002687.4        0.49199   -0.03579    0.01081   -0.07176
NM_022762.5       -0.44885    0.01052   -0.03972   -0.17194
NM_015456.5       -0.61367   -0.12800   -0.09100   -0.13654
NM_014367.4        0.18236   -0.10170    0.01545    0.17435
NM_004593.3        0.37491    0.10095    0.03287    0.00605
NM_017623.5       -0.65572   -0.19547    0.17507   -0.05522
NM_145055.4        0.24609    0.05391   -0.06290   -0.06907
NM_001096.3       -0.25251    0.08392   -0.08623   -0.01693
NM_003795.6        0.09601   -0.17280    0.01620   -0.09156
NM_021134.4       -0.49082    0.01923   -0.25595   -0.16221
NM_033116.6        0.06043    0.10981    0.11126   -0.01845
NM_004481.5       -0.22916   -0.14904   -0.00221   -0.10470
NM_006284.4       -0.48787   -0.14275    0.18633   -0.09353
NM_016060.3        0.22713   -0.08998    0.24129   -0.33281
NM_022126.4       -0.36137   -0.05706    0.06641   -0.01365
NM_020533.3       -0.61699   -0.03010    0.07022   -0.05275
NM_006341.4       -0.54448   -0.14420    0.24068    0.10433
NM_001100399.2     0.45341    0.00343    0.00177    0.02271
NM_002931.4       -0.29845    0.05614   -0.04826   -0.10257
NM_014478.5        0.06352    0.05243   -0.15467   -0.02605
NM_001810.6       -0.55830   -0.09880    0.18593    0.10151
NM_004719.3        0.59594   -0.07041   -0.01278    0.01821
NM_032360.4        0.13022    0.04108   -0.20270   -0.05381
NM_014517.5        0.21438   -0.04301   -0.03508   -0.04777
NM_173791.5        0.12578   -0.04408    0.06788    0.05807
NM_001517.5       -0.25683    0.10877   -0.10181   -0.08504
NM_024594.4        0.39622    0.08198    0.06801   -0.01978
NM_015026.3        0.54820   -0.04247   -0.00687    0.02566
NM_017798.4       -0.26583    0.01596    0.02596    0.06400
NM_014315.3        0.49413   -0.08572   -0.03348    0.11429
NM_003367.4       -0.41238   -0.07614   -0.05792   -0.05300
NM_032673.3       -0.21478    0.02040   -0.04046   -0.12161
NM_020236.4        0.53614   -0.01878    0.09503    0.00113
NM_006319.5       -0.43277   -0.01308    0.04001    0.02119
NM_032635.4       -0.43540    0.11192   -0.01212   -0.02382
NM_018264.4        0.15336   -0.10521   -0.05152    0.02015
NM_006305.4        0.08996   -0.11277    0.04704   -0.24448
NM_006411.4       -0.38289    0.13611    0.03995    0.03919
NM_182752.4       -0.46373   -0.17012    0.14292   -0.12307
NM_015884.4        0.33905    0.04208    0.03322    0.00231
NM_004162.5        0.58850   -0.13527    0.02917    0.00999
NM_015473.4        0.48941    0.03785    0.07717    0.04383
NM_020198.3        0.28278    0.11981   -0.02745   -0.08550
NM_032310.5       -0.51830    0.07829    0.01774    0.03203
NM_019030.4        0.50738   -0.00868   -0.00137    0.00975
NM_015999.6       -0.10641    0.18898   -0.08641   -0.02172
NM_012426.5        0.08953    0.16284    0.01000   -0.02310
NM_001806.4        0.13339   -0.02053    0.00468   -0.23062
NM_002383.4       -0.59748   -0.15821    0.12328   -0.11066
NM_002128.7        0.11292    0.05613    0.00966    0.10431
NM_183075.3       -0.11972   -0.12156   -0.00017   -0.02930
NM_007208.4        0.46249   -0.03565    0.04229    0.04179
NM_017812.4        0.04328    0.13324   -0.00851   -0.03594
NM_013374.6        0.36820   -0.00521    0.05632    0.06266
NM_007263.4       -0.58412   -0.06651   -0.14235    0.09576
NM_004549.6       -0.15172   -0.08215    0.11668   -0.15360
NM_001085365.2    -0.67336   -0.18222   -0.07082   -0.09882
NM_004515.4        0.21732    0.15753   -0.02929    0.06396
NM_017582.7       -0.17439   -0.08920   -0.07330    0.01614
NM_032830.3        0.14641    0.11827    0.00753   -0.09019
NM_032860.5        0.46381   -0.03555   -0.03725   -0.01192
NM_024040.3       -0.28470    0.04858   -0.14512   -0.05971
NM_032509.4        0.15950   -0.00441   -0.00447   -0.09267
NM_006420.3        0.05343    0.02119   -0.05384    0.01585
NM_001281.3       -0.51522   -0.07876    0.13543    0.06917
NM_015412.4        0.33642   -0.12286    0.00926    0.08981
NM_000819.5        0.38724    0.03759   -0.06939    0.08186
NM_025072.7       -0.66331   -0.11097    0.02488   -0.02034
NM_032881.3       -0.41526    0.06793    0.16742   -0.13237
NM_001388.5       -0.48088   -0.03482    0.08422   -0.03755
NM_024097.4       -0.12059   -0.05694   -0.14962   -0.22248
NM_001707.4       -0.32381   -0.04910    0.11785   -0.17481
NM_033418.4        0.56416   -0.05152   -0.10285    0.09398
NM_032353.4       -0.38887   -0.13508   -0.04326   -0.08080
NM_002495.4        0.44789   -0.19973   -0.07265    0.02373
NM_002946.5        0.17849   -0.07528   -0.08725    0.06446
NM_016131.5        0.20311   -0.12189   -0.03742    0.04815
NM_012237.4       -0.41698    0.04580   -0.05664    0.07826
NM_024551.3        0.14895    0.10512   -0.03456   -0.06253
NM_000271.5       -0.04041   -0.01739    0.00956   -0.04614
NM_017825.3       -0.30815    0.06419   -0.00532    0.07324
NM_005660.3       -0.39135    0.12803    0.07924    0.18670
NM_006600.4       -0.30851    0.07926   -0.02249   -0.24408
NM_024102.4       -0.01103    0.00292   -0.04136   -0.05553
NM_005706.4       -0.42110    0.03454   -0.21430    0.01111
NM_005102.3        0.00672   -0.19446    0.01111   -0.09266
NM_001044264.3    -0.27981    0.22020   -0.04711    0.12489
NM_018509.4       -0.30225    0.19339    0.08737   -0.07760
NM_005171.5        0.42880   -0.02923    0.03089    0.01923
NM_138798.3        0.38411   -0.21022    0.08862   -0.11520
NM_013438.5        0.39443   -0.01475   -0.02439    0.08952
NM_006390.4        0.39235    0.08715    0.02526   -0.08976
NM_001009.4       -0.45499    0.23603    0.12331    0.17602
NM_014184.4        0.25841   -0.08237    0.14752   -0.21228
NM_015701.5        0.38343   -0.03034   -0.05649   -0.03514
NM_005899.5        0.19053    0.03237   -0.10809    0.08195
NM_014704.4        0.12245   -0.04714   -0.02085   -0.00783
NM_000548.5       -0.46806   -0.06074   -0.08743    0.03038
NM_018691.4        0.34789   -0.00964   -0.12107   -0.03725
NM_003731.3       -0.52563   -0.00753   -0.11719    0.05279
NM_013375.4       -0.24222   -0.01144    0.11768    0.03769
NM_014838.3       -0.28856   -0.13213   -0.08103   -0.05595
NM_005998.5       -0.01769    0.19610    0.06649   -0.03470
NM_002097.3        0.02103   -0.18434    0.06722    0.04262
NM_001918.4        0.42325    0.14763    0.21886    0.09794
NM_004507.4        0.18106   -0.02863   -0.03000   -0.03457
NM_022575.4       -0.26996    0.13503   -0.08057   -0.02145
NM_024864.5       -0.34984    0.02886   -0.08655   -0.02886
NM_018125.4       -0.53325    0.05195   -0.11434    0.05179
NM_003968.4        0.45202   -0.08793   -0.08059    0.02442
NM_032340.4       -0.13722    0.02682    0.09631   -0.26646
NM_001161.5       -0.10639   -0.00247   -0.15974    0.18635
NM_138300.4       -0.15315    0.22280   -0.00126    0.01752
NM_015950.5       -0.12246    0.17313    0.06710   -0.05391
NM_015965.7       -0.53838   -0.11158    0.13048   -0.03205
NM_005926.3        0.19306    0.14143    0.11906   -0.01252
NM_007357.3        0.25033   -0.08633   -0.06042    0.00006
NM_001229.5       -0.21699    0.07668   -0.05720   -0.02178
NM_003435.5        0.31731   -0.05636   -0.16473    0.03871
NM_017444.6       -0.06866   -0.13798   -0.02543   -0.00184
NM_033161.4       -0.41012    0.14122    0.02558    0.27052
NM_000287.4       -0.19640    0.05399   -0.05845   -0.08914
NM_017755.6        0.14240   -0.02879   -0.04503   -0.12452
NM_032259.4       -0.65159    0.03767    0.10731    0.14031
NM_033550.4       -0.21812   -0.07550    0.09226   -0.02054
NM_002013.4        0.32209    0.04614    0.23581    0.00984
NM_005561.4       -0.27194   -0.03096   -0.14244    0.02262
NM_002647.4        0.41111   -0.04013    0.04207   -0.00816
NM_006370.3       -0.05480    0.12472    0.04027   -0.09236
NM_005481.3       -0.70906   -0.08872    0.07001    0.08560
NM_022152.6       -0.32024    0.08212   -0.04153    0.10036
NM_014847.4        0.06578    0.05312    0.00867   -0.04488
NM_016640.4        0.06361   -0.11834    0.13894   -0.05888
NM_017969.3        0.31006    0.07139   -0.08072   -0.03249
NM_144570.3       -0.01822   -0.04676   -0.10308    0.02093
NM_030811.4       -0.73377   -0.05325   -0.05586    0.05585
NM_057175.5        0.54199   -0.04482   -0.03140   -0.00225
NM_016167.5       -0.00395   -0.26983    0.02870   -0.12760
NM_002231.4       -0.54211    0.09131   -0.16417    0.17673
NM_145261.4        0.65694    0.04400    0.16755   -0.13715
NM_014167.5        0.29598   -0.15017    0.01299   -0.13579
NM_014458.4        0.27956    0.06282    0.00706    0.00903
NM_024297.3       -0.02228    0.15027   -0.15815   -0.17364
NM_024293.6       -0.21627    0.03413   -0.00350   -0.02545
NM_012175.4        0.33394   -0.02070    0.08421   -0.05385
NM_021807.4        0.02206    0.06851   -0.08302    0.05134
NM_020710.3       -0.45034   -0.15670    0.03107   -0.06162
NM_016133.4        0.54262   -0.01491    0.07422   -0.04507
NM_001344.4       -0.25881   -0.18341    0.22976   -0.18112
NM_152540.4        0.04693    0.00223   -0.07227   -0.12177
NM_025207.5       -0.19197    0.13264   -0.04885    0.11728
NM_001903.5        0.04814    0.09890    0.05378    0.07449
NM_025181.5        0.48689   -0.03693    0.06293    0.08801
NM_006831.3        0.00830    0.32174    0.10748   -0.04999
NM_032025.5        0.49249   -0.03500   -0.01632    0.00021
NM_015485.5        0.30301   -0.22040   -0.12251    0.08018
NM_018477.3        0.46922   -0.04036    0.09106    0.02994
NM_012280.4       -0.40239    0.08080    0.01553   -0.00656
NM_014765.3        0.27100    0.07794   -0.01876   -0.03072
NM_020170.4       -0.69987   -0.08678    0.05166   -0.03918
NM_016641.4        0.01780   -0.03906   -0.05695    0.01271
NM_005698.4       -0.23162    0.12466   -0.04354   -0.08670
NM_001115016.3    -0.08287    0.16533   -0.02652   -0.00663
NM_015325.3        0.43519   -0.06263   -0.00667    0.02896
NM_014222.3        0.06038   -0.01369    0.09873   -0.00701
NM_005857.5        0.35936    0.07137    0.11903   -0.04639
NM_004551.3       -0.13104    0.00002    0.01219   -0.00144
NM_015323.5        0.45648    0.02459   -0.00257   -0.03535
NM_015659.3        0.37080   -0.09378   -0.02575    0.06897
NM_006391.3        0.46951    0.02126    0.08515    0.04747
NM_004569.5       -0.26347   -0.01926    0.14348    0.03514
NM_018225.3        0.28132    0.09329   -0.03480    0.06082
NM_001219.5        0.14491    0.12840   -0.03482    0.00310
NM_002798.3       -0.09902    0.06367    0.00596   -0.12758
NM_003139.4       -0.03013    0.27975    0.13630    0.05643
NM_003794.4        0.33767   -0.05540   -0.02708   -0.09855
NM_012328.3        0.44529   -0.15007    0.08529    0.13795
NM_031212.4       -0.19497   -0.07963   -0.14776   -0.06149
NM_212551.5       -0.07759    0.13050    0.00882    0.10944
NM_017913.4        0.46758   -0.14296    0.11751   -0.04324
NM_181503.3        0.50491   -0.08378   -0.00996    0.04458
NM_138346.3       -0.65542   -0.05141    0.07725    0.04191
NM_004401.3       -0.11395    0.04765   -0.01223    0.02447
NM_020368.3        0.24940    0.02546    0.00802    0.00942
NM_018445.6       -0.06188   -0.14713    0.03451    0.01972
NM_024121.3       -0.25147   -0.11192   -0.06008    0.13501
NM_005880.4        0.36424    0.04907    0.11568   -0.01239
NM_014607.4        0.47723   -0.08377   -0.03695    0.08652
NM_014502.5       -0.24226    0.17920    0.06655    0.06336
NM_004901.5        0.05775    0.01686   -0.01507   -0.07845
NM_014864.4        0.01829    0.08745   -0.07321   -0.10256
NM_003653.4        0.26392    0.10684    0.02448   -0.06429
NM_207332.3        0.03910   -0.10798   -0.18776   -0.05269
NM_018428.3        0.30114   -0.02495   -0.00508    0.03025
NM_024295.6        0.07212   -0.17445   -0.00906    0.10307
NM_001128228.3    -0.61720   -0.08640   -0.02863    0.02759
NM_013336.4       -0.11382    0.10088    0.10457    0.04323
NM_001029997.4     0.46697   -0.03613   -0.06869    0.10725
NM_003909.5        0.29748   -0.03511   -0.11888    0.04084
NM_152261.4        0.29781    0.52937    0.42570    0.30207
NM_016401.4        0.45340    0.01909   -0.01000   -0.06101
NM_002807.4        0.37720    0.06631    0.04844   -0.04307
NM_014313.4        0.30899    0.02851    0.30799    0.16059
NM_001136108.3    -0.25032    0.00665   -0.09537   -0.04124
NM_024537.4       -0.15841   -0.05648   -0.10188   -0.00395
NM_020189.6        0.35924   -0.24546   -0.02439    0.08858
NM_001152.5       -0.15441    0.11315    0.14579    0.16621
NM_003172.4       -0.14846    0.05417   -0.23628   -0.00981
NM_032233.3        0.18867    0.04478   -0.00246   -0.05037
NM_032182.4        0.25226   -0.11104   -0.07847   -0.03238
NM_138820.4       -0.46347   -0.06227    0.13229    0.10834
NM_015399.4       -0.23615   -0.00122   -0.12928   -0.09550
NM_152316.3        0.59690   -0.03454    0.04421    0.17905
NM_016258.3        0.25582    0.18970    0.12842    0.06403
NM_007187.5        0.59545   -0.19707   -0.06080    0.14297
NM_000709.4       -0.49967    0.03952   -0.06072   -0.00821
NM_203288.2        0.02208   -0.11127    0.15006   -0.13490
NM_001001563.5    -0.29221   -0.10874    0.14074   -0.06843
NM_178126.4       -0.07940   -0.00804   -0.03588   -0.03737
NM_019597.5        0.30815   -0.01879   -0.09914    0.04071
NM_017924.4        0.10108    0.36374    0.19424    0.11267
NM_053043.3        0.05366   -0.15794   -0.03761   -0.02788
NM_030581.4       -0.11485    0.05682   -0.01582   -0.02339
NM_144564.5       -0.80469   -0.09905    0.10488    0.09448
NM_014186.4       -0.17161    0.06086    0.05756    0.25224
NM_001641.4       -0.02241    0.07722    0.20118   -0.01359
